customer_id,close_month,reason_code
12620,2024-10,Unknown
12887,2024-09,Fees too high
6170,2024-01,Fees too high
11182,2024-10,Switched provider
7648,2024-12,Fees too high
279,2024-07,Switched provider
13100,2024-09,Fees too high
3775,2024-09,Unhappy with perks
5179,2024-11,Unhappy with perks
8941,2024-08,Fees too high
2349,2022-10,Unknown
4241,2023-10,Unknown
10818,2024-05,Switched provider
8297,2024-03,Unknown
10478,2024-04,Bereavement
8684,2024-11,Switched provider
3448,2024-09,Unknown
4352,2023-08,Switched provider
2055,2023-01,Fees too high
10143,2024-08,Unknown
6216,2024-06,Fees too high
3854,2023-02,Switched provider
4676,2024-04,Unhappy with perks
1692,2024-11,Fees too high
10671,2024-08,Fees too high
2851,2023-05,Poor service
204,2022-03,Poor service
5169,2024-01,Poor service
12618,2024-08,Unhappy with perks
10424,2024-10,Unknown
11181,2024-09,Fees too high
8048,2023-12,Fees too high
3212,2022-12,Fees too high
817,2022-10,Switched provider
632,2023-03,Unknown
11743,2025-01,Switched provider
1586,2022-07,Fees too high
1742,2022-11,Switched provider
6195,2023-07,Poor service
15676,2025-01,Fees too high
8120,2024-07,Poor service
1887,2022-09,Fees too high
1089,2023-02,Unknown
4101,2024-02,Fees too high
5123,2023-07,Moved abroad
12204,2024-11,Fees too high
8919,2024-05,Poor service
4508,2023-08,Fees too high
1366,2023-10,Switched provider
10319,2024-05,Bereavement
11037,2024-10,Moved abroad
1490,2022-11,Poor service
5224,2024-08,Unhappy with perks
2614,2023-08,Poor service
13914,2025-01,Fees too high
10077,2024-12,Switched provider
3726,2023-03,Unknown
5375,2023-07,Fees too high
3626,2023-10,Fees too high
3379,2023-05,Switched provider
1152,2023-08,Fees too high
3927,2023-03,Unknown
10771,2024-06,Poor service
14187,2024-11,Poor service
711,2024-01,Moved abroad
2780,2024-10,Fees too high
4057,2023-08,Poor service
9101,2024-06,Unknown
2647,2023-06,Fees too high
3825,2023-03,Bereavement
7929,2024-10,Poor service
2396,2023-03,Poor service
8228,2024-08,Poor service
11280,2024-06,Switched provider
3828,2023-07,Unknown
3455,2023-05,Fees too high
7611,2023-10,Fees too high
3659,2023-08,Fees too high
10163,2024-03,Poor service
3778,2023-07,Fees too high
9819,2024-09,Unknown
2309,2024-07,Switched provider
14325,2024-11,Unhappy with perks
7418,2024-12,Poor service
5016,2024-04,Fees too high
975,2023-07,Poor service
5569,2023-09,Fees too high
9386,2024-02,Switched provider
5894,2024-03,Bereavement
9484,2024-10,Switched provider
8132,2024-12,Poor service
2252,2023-06,Poor service
12011,2024-10,Fees too high
117,2022-10,Unhappy with perks
4995,2023-04,Fees too high
4478,2023-07,Poor service
11626,2024-08,Poor service
348,2022-03,Fees too high
2889,2023-01,Unknown
1758,2023-01,Poor service
1191,2023-08,Moved abroad
2984,2023-05,Poor service
5466,2024-02,Fees too high
14224,2024-11,Fees too high
165,2022-05,Switched provider
12336,2024-08,Switched provider
7979,2024-05,Moved abroad
6385,2024-08,Poor service
8281,2024-04,Fees too high
11286,2024-10,Moved abroad
9254,2024-05,Fees too high
2311,2024-01,Unknown
64,2022-11,Switched provider
6912,2024-09,Fees too high
8599,2024-06,Fees too high
7625,2023-10,Fees too high
12982,2024-10,Fees too high
24,2022-10,Unknown
160,2022-09,Unhappy with perks
1951,2022-12,Fees too high
200,2022-02,Unknown
1220,2022-07,Switched provider
10417,2024-04,Poor service
11149,2024-05,Fees too high
7302,2024-03,Fees too high
5701,2024-12,Poor service
12193,2024-09,Fees too high
6491,2024-05,Poor service
1466,2022-06,Fees too high
8101,2023-11,Switched provider
3355,2023-11,Fees too high
10410,2024-06,Poor service
1808,2023-07,Unknown
7607,2024-07,Fees too high
10402,2024-10,Moved abroad
14636,2024-12,Poor service
3155,2024-10,Poor service
13872,2024-10,Bereavement
6340,2023-12,Fees too high
10800,2024-06,Fees too high
4283,2024-07,Unhappy with perks
13254,2024-09,Poor service
13156,2024-11,Switched provider
9354,2024-10,Fees too high
14079,2024-11,Fees too high
2515,2023-01,Poor service
12796,2024-08,Fees too high
1763,2022-07,Poor service
7148,2024-11,Poor service
4431,2023-11,Poor service
11141,2024-05,Poor service
699,2022-04,Unhappy with perks
4502,2023-11,Moved abroad
10991,2024-11,Switched provider
14235,2024-11,Unknown
2459,2023-03,Fees too high
8590,2023-12,Moved abroad
12742,2024-10,Fees too high
13147,2024-10,Unknown
14590,2024-12,Switched provider
6898,2025-01,Unknown
11483,2024-10,Unknown
10658,2024-11,Fees too high
3784,2023-01,Switched provider
7742,2024-01,Fees too high
383,2022-06,Moved abroad
7660,2025-01,Fees too high
7918,2024-06,Fees too high
4633,2023-04,Switched provider
562,2023-12,Switched provider
625,2023-07,Unhappy with perks
2941,2022-12,Fees too high
11773,2024-09,Fees too high
8245,2024-02,Fees too high
6146,2023-08,Poor service
6631,2023-11,Fees too high
3254,2024-07,Unknown
2728,2023-07,Unknown
8881,2025-01,Unknown
4376,2023-12,Fees too high
10601,2024-09,Poor service
9142,2024-09,Fees too high
14735,2024-12,Fees too high
11912,2024-12,Unknown
3543,2023-10,Fees too high
1950,2023-09,Unknown
7484,2024-04,Moved abroad
8223,2024-01,Switched provider
11156,2024-07,Poor service
2110,2025-01,Unhappy with perks
1553,2023-06,Poor service
811,2022-09,Poor service
11856,2024-07,Fees too high
14239,2024-12,Unknown
4936,2023-12,Moved abroad
3021,2024-09,Fees too high
8166,2024-11,Fees too high
2801,2023-02,Poor service
8790,2024-02,Fees too high
1093,2022-12,Unknown
294,2022-04,Switched provider
11349,2025-01,Poor service
10115,2024-09,Fees too high
11403,2024-06,Poor service
4795,2024-04,Fees too high
4846,2024-04,Switched provider
2651,2024-02,Unhappy with perks
10241,2024-06,Fees too high
199,2023-11,Poor service
9246,2025-01,Poor service
2297,2023-07,Poor service
929,2022-06,Switched provider
3129,2022-11,Fees too high
10629,2025-01,Unhappy with perks
15066,2024-12,Switched provider
2399,2023-07,Poor service
7473,2024-05,Fees too high
8348,2025-01,Poor service
1368,2022-06,Fees too high
1006,2022-12,Poor service
5724,2024-10,Fees too high
10247,2025-01,Fees too high
4219,2023-07,Moved abroad
8616,2024-03,Fees too high
2477,2023-03,Fees too high
8225,2025-01,Fees too high
11242,2024-07,Unknown
15236,2025-01,Poor service
6504,2024-02,Poor service
4594,2023-04,Poor service
1722,2022-08,Bereavement
8321,2024-07,Switched provider
9277,2025-01,Fees too high
4574,2024-11,Switched provider
609,2022-04,Unknown
13346,2025-01,Poor service
5292,2024-03,Fees too high
5277,2023-11,Fees too high
9504,2024-09,Fees too high
8253,2023-12,Poor service
1237,2022-12,Moved abroad
2070,2023-03,Unknown
9365,2024-09,Poor service
1990,2023-06,Unknown
11177,2024-06,Poor service
2532,2022-10,Moved abroad
1400,2023-07,Unknown
8779,2024-03,Poor service
6828,2024-04,Fees too high
979,2024-05,Fees too high
1857,2024-01,Unknown
6723,2024-07,Fees too high
3164,2025-01,Unknown
605,2022-07,Unknown
12274,2025-01,Unknown
1186,2023-07,Poor service
5482,2023-05,Switched provider
7429,2024-01,Fees too high
9611,2024-06,Switched provider
4401,2023-03,Bereavement
12127,2024-11,Fees too high
13659,2024-12,Switched provider
10932,2024-10,Fees too high
11420,2024-06,Poor service
298,2024-01,Switched provider
12379,2024-10,Poor service
9134,2024-03,Fees too high
9394,2024-04,Unhappy with perks
3314,2022-12,Fees too high
2367,2022-12,Unknown
7239,2024-02,Fees too high
4182,2024-10,Poor service
577,2022-07,Fees too high
1927,2024-03,Moved abroad
1522,2022-11,Switched provider
8441,2025-01,Switched provider
3224,2023-09,Switched provider
4033,2023-11,Fees too high
123,2022-06,Fees too high
1322,2024-12,Unknown
7133,2023-10,Poor service
5025,2023-05,Poor service
14258,2025-01,Switched provider
2061,2023-05,Unhappy with perks
393,2023-02,Moved abroad
7534,2023-10,Poor service
13558,2024-10,Switched provider
645,2022-12,Fees too high
1908,2022-09,Poor service
5013,2023-05,Switched provider
5442,2023-05,Poor service
13331,2024-11,Switched provider
2940,2023-02,Fees too high
1348,2022-10,Fees too high
1989,2022-12,Fees too high
4532,2025-01,Fees too high
9619,2024-09,Moved abroad
10674,2024-06,Poor service
1556,2023-09,Unknown
5976,2023-12,Switched provider
11855,2024-09,Fees too high
6476,2023-10,Moved abroad
6816,2023-12,Unhappy with perks
14097,2024-11,Fees too high
7802,2025-01,Fees too high
3570,2023-08,Poor service
10048,2024-04,Poor service
4234,2023-10,Fees too high
8649,2024-01,Fees too high
12476,2024-12,Unhappy with perks
8482,2024-06,Fees too high
2783,2022-10,Unknown
1372,2024-05,Poor service
4822,2023-04,Fees too high
2078,2022-10,Poor service
15604,2025-01,Switched provider
5280,2023-07,Bereavement
12170,2024-11,Poor service
4839,2024-01,Poor service
8630,2024-02,Switched provider
1338,2022-12,Unhappy with perks
12720,2024-12,Unknown
7574,2024-07,Switched provider
392,2022-03,Poor service
9867,2024-06,Fees too high
10912,2024-05,Poor service
9458,2024-06,Bereavement
8674,2024-01,Switched provider
12898,2024-09,Poor service
810,2023-05,Fees too high
4506,2024-03,Poor service
31,2022-02,Fees too high
10322,2024-11,Switched provider
4740,2023-10,Moved abroad
12909,2024-09,Switched provider
210,2023-09,Fees too high
7231,2024-08,Poor service
5147,2023-04,Switched provider
5298,2023-05,Fees too high
7602,2023-12,Fees too high
3619,2023-12,Fees too high
4129,2024-12,Poor service
8749,2024-03,Fees too high
11796,2024-08,Poor service
5527,2024-06,Unhappy with perks
13606,2024-10,Fees too high
3910,2025-01,Unknown
2090,2023-04,Poor service
5613,2023-06,Fees too high
3055,2023-02,Unknown
1026,2022-08,Poor service
7482,2024-02,Fees too high
4798,2023-12,Poor service
415,2022-08,Unknown
14787,2024-12,Switched provider
14140,2024-11,Unknown
1523,2022-10,Unknown
9213,2024-03,Fees too high
2620,2023-11,Unknown
5788,2024-07,Unhappy with perks
12248,2024-12,Poor service
12189,2025-01,Fees too high
7537,2024-02,Bereavement
3207,2023-05,Fees too high
10670,2024-12,Fees too high
5927,2023-12,Fees too high
1373,2022-07,Unknown
9168,2024-02,Poor service
11430,2024-11,Fees too high
6572,2024-05,Poor service
12791,2024-08,Fees too high
3146,2023-12,Poor service
12467,2024-09,Fees too high
1572,2023-01,Unknown
7370,2023-11,Unknown
10551,2025-01,Poor service
2730,2023-09,Unknown
6481,2024-11,Unknown
4500,2023-03,Unknown
1996,2023-11,Unhappy with perks
8798,2024-10,Switched provider
10252,2024-08,Switched provider
12310,2024-08,Poor service
437,2022-11,Fees too high
8100,2024-01,Poor service
638,2022-12,Poor service
2807,2022-10,Poor service
4324,2023-10,Switched provider
14723,2025-01,Fees too high
374,2022-05,Fees too high
375,2022-03,Fees too high
226,2022-03,Unknown
1700,2023-02,Moved abroad
791,2023-02,Poor service
10797,2024-08,Fees too high
233,2022-10,Switched provider
11433,2024-11,Switched provider
5195,2023-12,Fees too high
2358,2022-10,Poor service
12150,2024-08,Moved abroad
5050,2024-02,Fees too high
2687,2023-06,Poor service
3660,2024-06,Poor service
6305,2024-03,Moved abroad
3928,2023-04,Switched provider
9492,2024-04,Poor service
6204,2023-09,Bereavement
3834,2023-03,Bereavement
9889,2024-10,Switched provider
2563,2024-08,Poor service
2161,2023-10,Poor service
6931,2024-08,Fees too high
6010,2023-06,Switched provider
2977,2022-12,Moved abroad
2981,2022-12,Switched provider
6243,2024-04,Unhappy with perks
8647,2024-02,Switched provider
5493,2023-09,Fees too high
997,2022-07,Unknown
2883,2022-11,Unknown
218,2022-05,Fees too high
6025,2023-09,Fees too high
13614,2025-01,Poor service
282,2024-06,Poor service
7749,2023-11,Poor service
9786,2024-11,Unknown
11163,2024-06,Poor service
11085,2024-07,Moved abroad
4157,2024-04,Fees too high
10831,2024-05,Switched provider
4109,2023-05,Unknown
8624,2024-01,Bereavement
3930,2024-02,Fees too high
4335,2023-09,Poor service
4084,2023-03,Switched provider
5360,2023-08,Switched provider
1548,2023-02,Fees too high
4987,2024-06,Poor service
14884,2025-01,Unknown
4933,2024-01,Fees too high
2425,2023-11,Poor service
8313,2024-01,Fees too high
6363,2024-04,Poor service
1545,2024-05,Unknown
8373,2023-12,Fees too high
599,2023-10,Fees too high
5937,2023-09,Switched provider
7575,2023-11,Poor service
10030,2025-01,Poor service
8412,2024-05,Unknown
8433,2024-04,Switched provider
5452,2024-05,Fees too high
8868,2024-08,Fees too high
4819,2025-01,Unhappy with perks
13138,2024-09,Fees too high
7513,2024-11,Fees too high
3431,2023-02,Fees too high
3977,2024-02,Fees too high
4098,2024-01,Poor service
10370,2024-10,Poor service
4609,2023-05,Unhappy with perks
4203,2024-06,Unknown
857,2022-10,Unhappy with perks
14968,2025-01,Fees too high
11493,2024-08,Unhappy with perks
6482,2024-09,Poor service
6756,2023-09,Moved abroad
6086,2023-12,Poor service
7718,2024-07,Poor service
2552,2024-06,Poor service
5537,2023-05,Poor service
2896,2023-03,Poor service
10841,2024-06,Unknown
6035,2023-08,Switched provider
9663,2024-03,Poor service
3547,2024-02,Fees too high
5681,2024-01,Switched provider
1775,2024-06,Bereavement
4963,2024-08,Poor service
7769,2024-02,Poor service
3604,2024-09,Fees too high
8197,2024-04,Fees too high
1056,2023-01,Switched provider
739,2022-04,Fees too high
2760,2024-06,Unknown
8573,2023-12,Unhappy with perks
6622,2023-12,Switched provider
4284,2023-11,Unknown
6944,2024-07,Poor service
2605,2023-12,Poor service
5763,2023-09,Switched provider
4516,2023-09,Fees too high
9242,2025-01,Fees too high
2391,2023-09,Fees too high
2098,2022-09,Poor service
8026,2023-11,Moved abroad
8626,2024-02,Switched provider
658,2022-06,Unhappy with perks
12439,2024-09,Fees too high
3874,2024-02,Fees too high
14868,2024-12,Moved abroad
3675,2024-09,Poor service
10605,2024-12,Unknown
9477,2024-03,Unknown
13945,2024-11,Switched provider
5938,2024-10,Switched provider
9594,2024-02,Poor service
10022,2024-05,Poor service
8478,2024-01,Fees too high
9922,2024-03,Poor service
1807,2022-09,Poor service
8507,2024-07,Unknown
2479,2024-06,Fees too high
1233,2025-01,Switched provider
2421,2023-11,Unhappy with perks
2013,2024-08,Unknown
4823,2024-04,Poor service
5914,2023-08,Poor service
4575,2024-06,Unhappy with perks
840,2023-09,Poor service
1834,2024-12,Poor service
1506,2024-10,Fees too high
2989,2023-02,Poor service
6152,2024-02,Fees too high
10155,2024-09,Unknown
4510,2023-06,Fees too high
10375,2024-06,Fees too high
15078,2025-01,Switched provider
2316,2023-01,Poor service
7489,2024-03,Switched provider
5839,2025-01,Fees too high
5371,2023-10,Unknown
6980,2024-08,Switched provider
13737,2024-10,Moved abroad
4784,2024-11,Unhappy with perks
5329,2023-08,Poor service
1797,2023-03,Moved abroad
8612,2023-12,Fees too high
8148,2024-03,Fees too high
4119,2023-12,Poor service
8461,2024-01,Poor service
8642,2024-10,Fees too high
6244,2023-07,Poor service
1088,2022-06,Poor service
10534,2024-04,Fees too high
3391,2024-09,Poor service
5903,2024-12,Unknown
1005,2023-09,Unknown
8146,2024-06,Fees too high
2069,2022-08,Fees too high
7891,2023-11,Poor service
4712,2024-05,Poor service
13955,2025-01,Poor service
9274,2024-05,Poor service
9728,2024-04,Unhappy with perks
6509,2024-04,Unknown
6391,2024-07,Fees too high
4911,2023-07,Switched provider
4085,2024-10,Switched provider
1353,2024-02,Unknown
546,2024-08,Unhappy with perks
2291,2023-06,Poor service
11468,2024-06,Switched provider
10045,2024-07,Bereavement
5142,2024-08,Unknown
5005,2023-11,Fees too high
2332,2023-12,Fees too high
11702,2024-06,Switched provider
7767,2023-12,Poor service
3367,2024-01,Poor service
2053,2023-02,Poor service
3289,2022-12,Moved abroad
852,2022-04,Poor service
7363,2024-08,Unhappy with perks
3682,2023-03,Poor service
3159,2023-02,Poor service
2475,2023-04,Unknown
3193,2023-06,Switched provider
6487,2023-12,Switched provider
1741,2024-12,Poor service
11206,2024-08,Unknown
5736,2023-12,Switched provider
1499,2024-11,Fees too high
252,2022-03,Poor service
1591,2023-12,Switched provider
3666,2023-11,Fees too high
1229,2024-01,Poor service
9200,2024-09,Poor service
6963,2024-07,Switched provider
2634,2022-12,Fees too high
228,2022-02,Poor service
2904,2023-09,Fees too high
12588,2024-08,Poor service
2313,2022-11,Moved abroad
3855,2023-02,Moved abroad
4581,2024-08,Fees too high
5830,2023-06,Fees too high
623,2022-04,Unknown
12268,2024-09,Poor service
2403,2022-12,Fees too high
3301,2023-12,Fees too high
2392,2022-10,Fees too high
3718,2023-03,Fees too high
9823,2024-07,Poor service
11513,2024-10,Fees too high
4921,2023-06,Unknown
4383,2023-03,Unknown
16,2022-04,Fees too high
642,2024-02,Unknown
8890,2024-06,Fees too high
41,2023-01,Bereavement
11126,2025-01,Poor service
5883,2024-07,Poor service
5251,2023-11,Fees too high
7720,2024-05,Fees too high
6121,2024-04,Unhappy with perks
6414,2023-11,Poor service
6948,2023-11,Poor service
2036,2024-08,Fees too high
3396,2024-11,Poor service
3483,2023-06,Fees too high
13753,2025-01,Switched provider
672,2024-06,Unknown
4767,2023-08,Switched provider
4120,2023-02,Unknown
6094,2024-06,Unknown
461,2022-08,Fees too high
6888,2024-01,Unknown
4587,2024-06,Poor service
8521,2024-05,Moved abroad
4259,2023-09,Unknown
4515,2024-04,Fees too high
1291,2022-12,Unknown
9054,2024-02,Poor service
6814,2023-09,Poor service
5392,2024-02,Fees too high
11134,2024-12,Switched provider
4329,2023-03,Unknown
10833,2024-06,Fees too high
11082,2024-09,Poor service
4218,2024-09,Switched provider
6939,2023-11,Poor service
5757,2023-12,Fees too high
12007,2025-01,Unhappy with perks
9072,2024-06,Fees too high
15044,2024-12,Poor service
1505,2023-06,Switched provider
588,2022-06,Fees too high
9413,2024-12,Unknown
821,2023-03,Switched provider
9258,2024-06,Switched provider
3757,2023-07,Fees too high
11559,2024-07,Poor service
11928,2025-01,Unhappy with perks
5104,2023-09,Switched provider
2840,2023-08,Bereavement
11748,2024-09,Poor service
2881,2023-05,Poor service
2939,2023-05,Fees too high
10102,2024-10,Poor service
1140,2022-07,Moved abroad
2444,2023-01,Moved abroad
4348,2023-12,Unknown
1380,2023-06,Unknown
8453,2024-03,Bereavement
7818,2024-01,Fees too high
12768,2024-11,Moved abroad
3961,2023-07,Poor service
5796,2023-08,Bereavement
13719,2024-12,Unknown
5448,2023-08,Unknown
6954,2025-01,Unhappy with perks
7172,2024-01,Switched provider
15403,2025-01,Fees too high
5657,2023-06,Switched provider
12194,2024-11,Fees too high
10808,2024-09,Moved abroad
13096,2024-11,Unknown
174,2022-08,Unhappy with perks
4124,2023-08,Poor service
2027,2023-07,Moved abroad
9835,2024-05,Unknown
26,2024-12,Moved abroad
5429,2024-04,Fees too high
5963,2024-04,Fees too high
2334,2023-11,Switched provider
11674,2024-06,Unknown
3783,2023-04,Switched provider
7645,2023-10,Unknown
442,2024-01,Poor service
2545,2022-11,Poor service
6968,2024-03,Fees too high
7262,2023-09,Switched provider
15118,2024-12,Switched provider
11335,2024-07,Poor service
9056,2024-07,Poor service
3261,2023-02,Switched provider
10088,2024-09,Fees too high
4362,2023-12,Poor service
5960,2024-01,Bereavement
8055,2024-06,Fees too high
7258,2023-11,Unknown
15494,2025-01,Fees too high
10508,2024-04,Fees too high
8358,2024-11,Poor service
4713,2024-03,Fees too high
6943,2024-02,Bereavement
7567,2023-11,Switched provider
11523,2024-08,Poor service
9171,2024-07,Moved abroad
397,2022-05,Unknown
7326,2024-06,Poor service
11641,2024-09,Fees too high
3811,2024-04,Fees too high
5489,2023-07,Fees too high
10361,2024-12,Unknown
4888,2023-12,Unknown
7038,2023-09,Fees too high
7470,2024-08,Switched provider
10686,2024-10,Unknown
6347,2025-01,Switched provider
8931,2024-01,Moved abroad
5358,2024-01,Unknown
3086,2023-02,Moved abroad
2588,2023-02,Poor service
11584,2024-08,Unknown
12503,2024-11,Switched provider
1387,2023-11,Unhappy with perks
6194,2024-05,Poor service
2317,2023-02,Switched provider
3428,2024-03,Switched provider
5495,2024-09,Poor service
10699,2024-07,Fees too high
689,2022-05,Unknown
5325,2023-08,Poor service
685,2022-04,Fees too high
2327,2024-05,Moved abroad
6264,2024-06,Fees too high
6114,2023-07,Unhappy with perks
9523,2024-02,Poor service
15032,2024-12,Fees too high
8520,2023-12,Switched provider
9302,2024-04,Fees too high
2216,2022-10,Fees too high
5645,2023-07,Poor service
6859,2023-08,Fees too high
1173,2024-06,Switched provider
4322,2023-02,Bereavement
5209,2023-07,Unknown
108,2022-03,Fees too high
406,2023-09,Moved abroad
8995,2024-02,Fees too high
7937,2024-05,Switched provider
7614,2023-10,Unknown
727,2022-10,Poor service
12104,2024-09,Switched provider
9270,2024-08,Poor service
14791,2024-12,Unknown
5158,2024-07,Moved abroad
1417,2024-01,Unknown
2147,2024-07,Fees too high
10612,2024-05,Fees too high
2318,2023-12,Fees too high
3258,2023-12,Fees too high
4829,2023-05,Fees too high
4524,2023-06,Unknown
5778,2024-09,Fees too high
4560,2023-11,Fees too high
2383,2023-08,Switched provider
2879,2022-11,Poor service
12329,2024-09,Fees too high
3137,2022-12,Fees too high
6314,2023-07,Fees too high
4860,2023-07,Switched provider
4886,2024-02,Moved abroad
7103,2024-06,Unknown
4451,2023-04,Poor service
219,2023-02,Switched provider
1158,2023-04,Poor service
6242,2023-07,Unknown
8137,2024-01,Moved abroad
6625,2023-09,Fees too high
598,2024-09,Poor service
7502,2024-06,Switched provider
7100,2024-06,Fees too high
10337,2024-12,Poor service
14497,2024-12,Unknown
7531,2024-01,Switched provider
6921,2024-05,Unknown
4507,2023-11,Poor service
457,2023-09,Bereavement
2527,2022-10,Fees too high
2570,2024-09,Fees too high
4293,2023-09,Unhappy with perks
3542,2023-01,Bereavement
3818,2024-08,Fees too high
116,2023-05,Fees too high
13819,2024-10,Unknown
9155,2024-08,Unknown
7286,2024-12,Unhappy with perks
3278,2023-02,Unknown
1203,2023-08,Fees too high
14779,2024-12,Poor service
7191,2023-10,Poor service
5047,2023-08,Fees too high
12278,2024-07,Moved abroad
256,2022-09,Moved abroad
1104,2024-05,Unknown
5189,2023-07,Unhappy with perks
11546,2024-07,Unhappy with perks
1596,2023-01,Switched provider
9184,2024-03,Poor service
4648,2024-07,Poor service
1810,2023-01,Moved abroad
6144,2024-12,Bereavement
13390,2024-11,Bereavement
4905,2023-05,Fees too high
6446,2024-04,Unknown
59,2022-04,Switched provider
426,2022-06,Fees too high
2571,2022-11,Poor service
9944,2025-01,Poor service
5823,2023-11,Unhappy with perks
496,2023-04,Fees too high
1232,2022-08,Unknown
5432,2023-10,Unknown
13031,2024-12,Fees too high
1597,2024-06,Switched provider
8988,2024-09,Switched provider
107,2022-10,Poor service
12488,2024-09,Poor service
7884,2024-05,Switched provider
934,2022-05,Switched provider
1686,2022-10,Poor service
1399,2024-06,Poor service
12412,2024-11,Switched provider
13707,2025-01,Fees too high
8459,2024-11,Fees too high
1138,2022-11,Unknown
5121,2023-10,Unknown
11147,2024-11,Poor service
3012,2024-11,Unhappy with perks
89,2022-06,Poor service
6950,2023-09,Poor service
2490,2023-05,Unknown
10113,2024-10,Fees too high
9062,2024-05,Poor service
11898,2024-07,Fees too high
11958,2024-09,Fees too high
4708,2023-08,Fees too high
3919,2023-06,Fees too high
7017,2024-03,Fees too high
4832,2024-01,Switched provider
6365,2023-08,Moved abroad
4850,2024-05,Poor service
5621,2023-08,Unknown
2080,2022-10,Poor service
5128,2023-10,Unknown
5485,2024-09,Fees too high
789,2024-04,Fees too high
708,2023-02,Poor service
1575,2023-08,Fees too high
1620,2022-10,Unknown
1540,2024-05,Poor service
4912,2023-11,Switched provider
2133,2023-06,Switched provider
983,2023-02,Poor service
13222,2024-12,Unknown
5849,2023-12,Poor service
870,2022-07,Bereavement
7271,2024-03,Fees too high
1967,2023-09,Poor service
113,2022-03,Unhappy with perks
5264,2024-08,Unhappy with perks
6172,2024-01,Switched provider
12050,2024-07,Poor service
4325,2023-10,Moved abroad
5567,2023-12,Switched provider
1002,2024-02,Fees too high
2892,2023-02,Switched provider
3006,2023-05,Fees too high
3751,2024-01,Fees too high
15317,2025-01,Switched provider
5346,2023-11,Poor service
2531,2023-05,Switched provider
4932,2024-03,Unknown
8003,2024-03,Switched provider
12816,2024-10,Switched provider
3427,2024-03,Poor service
9639,2024-08,Fees too high
73,2022-05,Poor service
1975,2024-07,Bereavement
11672,2024-06,Switched provider
8730,2024-03,Poor service
2709,2024-07,Moved abroad
1189,2023-01,Poor service
3218,2023-03,Unknown
7480,2024-04,Unknown
7124,2023-10,Fees too high
2381,2024-10,Switched provider
6736,2024-03,Switched provider
4425,2023-08,Unknown
3229,2023-03,Poor service
1898,2022-10,Poor service
231,2024-03,Unknown
3056,2023-10,Switched provider
3695,2023-09,Fees too high
3502,2023-03,Poor service
3849,2023-11,Switched provider
8285,2024-10,Bereavement
8011,2024-12,Unknown
11693,2024-09,Poor service
6433,2024-01,Fees too high
4205,2023-11,Poor service
1918,2023-09,Unhappy with perks
7548,2024-02,Poor service
15287,2025-01,Fees too high
3586,2023-03,Moved abroad
5172,2023-10,Unknown
10878,2024-11,Fees too high
6862,2024-11,Switched provider
4538,2023-07,Poor service
666,2022-06,Unknown
2406,2024-10,Moved abroad
14265,2024-12,Unhappy with perks
9431,2024-02,Fees too high
3171,2025-01,Switched provider
11531,2024-07,Fees too high
14284,2024-12,Fees too high
3022,2025-01,Bereavement
7183,2025-01,Fees too high
1945,2023-02,Fees too high
7366,2024-07,Fees too high
3883,2023-09,Fees too high
6165,2024-04,Unknown
794,2022-11,Unknown
736,2022-07,Fees too high
9983,2024-06,Unknown
1916,2024-10,Unhappy with perks
9596,2024-11,Switched provider
8822,2024-12,Fees too high
459,2024-10,Switched provider
3058,2023-06,Poor service
13974,2024-11,Switched provider
3528,2023-07,Bereavement
12902,2024-09,Unhappy with perks
9317,2024-07,Unknown
11302,2024-08,Fees too high
13612,2024-12,Fees too high
9165,2024-03,Poor service
6336,2023-07,Unknown
8362,2024-03,Poor service
2876,2024-09,Fees too high
11662,2024-06,Fees too high
8796,2024-02,Unknown
980,2023-09,Fees too high
5078,2023-04,Fees too high
3800,2023-03,Fees too high
2841,2024-12,Unknown
5418,2023-07,Fees too high
9858,2024-04,Fees too high
2305,2023-05,Poor service
7961,2024-05,Fees too high
7386,2024-12,Unhappy with perks
910,2022-12,Fees too high
861,2024-08,Poor service
12075,2024-08,Fees too high
7314,2023-10,Switched provider
11067,2024-08,Switched provider
9974,2024-12,Unknown
3585,2023-04,Fees too high
4288,2023-02,Poor service
2338,2024-08,Poor service
541,2023-05,Switched provider
4199,2023-12,Switched provider
7210,2024-03,Poor service
1340,2022-12,Poor service
3174,2023-02,Fees too high
441,2023-11,Unknown
