customer_id,promo,channel,region,age_band,tier_at_join,tenure,reason_code,promo_group
8399,False,Referral,South East,18-24,Platinum,6,Unknown,No promo
8400,True,Comparison Site,North,45-54,Silver,3,Unknown,Joined on promo
8401,False,Online,Midlands,35-44,Platinum,4,Switched provider,No promo
8403,True,Comparison Site,London,35-44,Classic,4,Bereavement,Joined on promo
8409,True,Outbound,Midlands,35-44,Classic,6,Unknown,Joined on promo
8412,False,Outbound,London,35-44,Silver,6,Unknown,No promo
8414,False,Outbound,South East,65+,Classic,2,Poor service,No promo
8418,False,Online,London,65+,Silver,3,Poor service,No promo
8426,False,Comparison Site,London,55-64,Classic,3,Poor service,No promo
8427,True,Comparison Site,Midlands,18-24,Classic,7,Fees too high,Joined on promo
8430,False,Branch,South East,55-64,Gold,7,Unhappy with perks,No promo
8433,False,Outbound,Midlands,25-34,Silver,5,Switched provider,No promo
8443,True,Branch,Midlands,35-44,Silver,13,Fees too high,Joined on promo
8453,False,Outbound,Midlands,35-44,Classic,4,Bereavement,No promo
8459,True,Comparison Site,London,35-44,Classic,12,Fees too high,Joined on promo
8460,False,Broker/IFA,South East,18-24,Gold,5,Switched provider,No promo
8461,False,Outbound,South East,25-34,Classic,2,Poor service,No promo
8469,True,Comparison Site,Midlands,25-34,Classic,3,Fees too high,Joined on promo
8478,False,Outbound,Midlands,35-44,Gold,2,Fees too high,No promo
8481,False,Branch,London,35-44,Silver,1,Moved abroad,No promo
8482,True,Comparison Site,South East,25-34,Gold,7,Fees too high,Joined on promo
8484,True,Comparison Site,South East,25-34,Classic,1,Unknown,Joined on promo
8488,True,Comparison Site,Scotland,25-34,Classic,6,Unknown,Joined on promo
8493,False,Comparison Site,South East,65+,Classic,9,Switched provider,No promo
8504,False,Online,Midlands,25-34,Classic,1,Moved abroad,No promo
8507,False,Broker/IFA,South East,45-54,Silver,8,Unknown,No promo
8513,False,Referral,London,45-54,Silver,7,Bereavement,No promo
8515,False,Online,Midlands,18-24,Classic,4,Moved abroad,No promo
8517,True,Comparison Site,Midlands,35-44,Silver,6,Fees too high,Joined on promo
8519,True,Outbound,London,18-24,Gold,3,Fees too high,Joined on promo
8520,True,Comparison Site,North,35-44,Classic,1,Switched provider,Joined on promo
8521,False,Online,South East,25-34,Classic,6,Moved abroad,No promo
8527,False,Comparison Site,South East,25-34,Silver,8,Switched provider,No promo
8528,True,Online,Midlands,35-44,Silver,13,Fees too high,Joined on promo
8530,False,Outbound,London,18-24,Silver,5,Poor service,No promo
8531,True,Comparison Site,London,45-54,Classic,4,Fees too high,Joined on promo
8555,True,Comparison Site,Wales & NI,35-44,Silver,5,Fees too high,Joined on promo
8562,True,Comparison Site,North,45-54,Classic,4,Switched provider,Joined on promo
8564,True,Outbound,North,45-54,Classic,9,Poor service,Joined on promo
8573,True,Outbound,London,55-64,Gold,1,Unhappy with perks,Joined on promo
8581,False,Online,London,45-54,Classic,12,Unknown,No promo
8586,False,Outbound,London,45-54,Silver,1,Unknown,No promo
8588,False,Referral,South East,35-44,Silver,2,Unknown,No promo
8590,False,Referral,Midlands,18-24,Silver,1,Moved abroad,No promo
8591,False,Branch,Scotland,25-34,Classic,2,Bereavement,No promo
8594,True,Online,London,45-54,Gold,5,Poor service,Joined on promo
8597,True,Comparison Site,Midlands,35-44,Silver,7,Fees too high,Joined on promo
8599,True,Comparison Site,London,35-44,Silver,7,Fees too high,Joined on promo
8607,True,Comparison Site,London,25-34,Classic,8,Fees too high,Joined on promo
8609,False,Branch,London,45-54,Gold,6,Poor service,No promo
8612,True,Comparison Site,London,18-24,Classic,1,Fees too high,Joined on promo
8615,True,Referral,South East,45-54,Classic,12,Switched provider,Joined on promo
8616,True,Online,Midlands,35-44,Classic,4,Fees too high,Joined on promo
8619,True,Online,North,45-54,Classic,13,Fees too high,Joined on promo
8620,False,Comparison Site,South East,35-44,Gold,3,Poor service,No promo
8624,False,Comparison Site,South East,18-24,Classic,2,Bereavement,No promo
8626,False,Comparison Site,North,18-24,Classic,3,Switched provider,No promo
8630,True,Comparison Site,North,25-34,Classic,3,Switched provider,Joined on promo
8634,True,Comparison Site,London,18-24,Silver,12,Fees too high,Joined on promo
8640,False,Broker/IFA,North,45-54,Gold,4,Fees too high,No promo
8642,True,Online,South East,45-54,Silver,11,Fees too high,Joined on promo
8647,False,Comparison Site,London,45-54,Classic,2,Switched provider,No promo
8649,True,Comparison Site,North,45-54,Classic,1,Fees too high,Joined on promo
8656,False,Comparison Site,Midlands,25-34,Gold,10,Unknown,No promo
8661,False,Comparison Site,Midlands,25-34,Silver,8,Unhappy with perks,No promo
8667,False,Online,North,55-64,Classic,1,Poor service,No promo
8668,False,Comparison Site,South East,45-54,Silver,7,Poor service,No promo
8669,True,Comparison Site,South East,35-44,Silver,9,Poor service,Joined on promo
8670,False,Online,South East,35-44,Classic,1,Bereavement,No promo
8674,False,Online,London,25-34,Classic,1,Switched provider,No promo
8675,False,Online,Scotland,45-54,Gold,6,Switched provider,No promo
8680,False,Online,Scotland,65+,Classic,10,Switched provider,No promo
8684,False,Comparison Site,Wales & NI,25-34,Classic,11,Switched provider,No promo
8685,False,Online,Midlands,35-44,Gold,8,Unknown,No promo
8687,True,Comparison Site,Midlands,18-24,Classic,2,Unknown,Joined on promo
8689,False,Online,London,25-34,Classic,1,Unknown,No promo
8693,False,Branch,South East,18-24,Gold,1,Unknown,No promo
8696,False,Online,South East,18-24,Classic,2,Unknown,No promo
8700,False,Outbound,Midlands,25-34,Classic,5,Unknown,No promo
8702,True,Comparison Site,Scotland,18-24,Classic,1,Fees too high,Joined on promo
8710,True,Comparison Site,Midlands,45-54,Classic,7,Switched provider,Joined on promo
8712,True,Online,South East,55-64,Platinum,8,Poor service,Joined on promo
8715,True,Comparison Site,London,65+,Classic,5,Fees too high,Joined on promo
8719,True,Comparison Site,North,55-64,Silver,7,Fees too high,Joined on promo
8722,False,Branch,North,18-24,Silver,11,Poor service,No promo
8724,False,Comparison Site,North,45-54,Classic,5,Bereavement,No promo
8726,True,Outbound,South East,55-64,Classic,7,Bereavement,Joined on promo
8729,False,Online,London,25-34,Classic,5,Switched provider,No promo
8730,False,Branch,Midlands,55-64,Platinum,3,Poor service,No promo
8731,True,Comparison Site,South East,25-34,Classic,4,Fees too high,Joined on promo
8735,False,Outbound,London,18-24,Silver,4,Switched provider,No promo
8737,False,Outbound,North,45-54,Silver,8,Poor service,No promo
8738,False,Outbound,Scotland,65+,Classic,3,Unknown,No promo
8746,False,Broker/IFA,Midlands,55-64,Gold,9,Poor service,No promo
8749,True,Online,London,25-34,Silver,3,Fees too high,Joined on promo
8755,True,Comparison Site,South East,35-44,Classic,1,Fees too high,Joined on promo
8756,True,Comparison Site,South East,45-54,Classic,7,Fees too high,Joined on promo
8760,True,Outbound,Midlands,45-54,Silver,3,Poor service,Joined on promo
8764,True,Comparison Site,North,25-34,Classic,6,Fees too high,Joined on promo
8779,False,Online,South East,25-34,Classic,3,Poor service,No promo
8783,False,Comparison Site,South East,45-54,Classic,12,Fees too high,No promo
8785,False,Branch,Midlands,55-64,Silver,8,Fees too high,No promo
8786,False,Online,North,35-44,Classic,7,Unknown,No promo
8790,True,Outbound,London,45-54,Classic,2,Fees too high,Joined on promo
8796,False,Branch,Midlands,25-34,Classic,2,Unknown,No promo
8797,False,Referral,London,45-54,Gold,4,Poor service,No promo
8798,True,Comparison Site,North,25-34,Silver,10,Switched provider,Joined on promo
8806,True,Online,London,65+,Gold,12,Unhappy with perks,Joined on promo
8807,True,Comparison Site,London,25-34,Classic,5,Switched provider,Joined on promo
8809,True,Online,North,45-54,Gold,1,Switched provider,Joined on promo
8813,False,Comparison Site,London,35-44,Classic,6,Unknown,No promo
8821,False,Comparison Site,Scotland,35-44,Classic,5,Switched provider,No promo
8822,False,Branch,Midlands,45-54,Silver,12,Fees too high,No promo
8824,False,Referral,South East,65+,Silver,5,Poor service,No promo
8829,False,Online,London,25-34,Silver,4,Unknown,No promo
8834,False,Outbound,South East,35-44,Classic,1,Poor service,No promo
8840,False,Comparison Site,Midlands,25-34,Classic,11,Fees too high,No promo
8852,True,Comparison Site,South East,45-54,Classic,9,Fees too high,Joined on promo
8855,False,Referral,Wales & NI,18-24,Platinum,12,Unhappy with perks,No promo
8866,True,Online,South East,25-34,Platinum,10,Fees too high,Joined on promo
8868,True,Comparison Site,London,45-54,Silver,8,Fees too high,Joined on promo
8876,False,Online,South East,25-34,Classic,4,Unknown,No promo
8880,False,Comparison Site,Wales & NI,55-64,Gold,7,Moved abroad,No promo
8884,True,Branch,North,45-54,Gold,1,Fees too high,Joined on promo
8887,True,Comparison Site,London,25-34,Classic,8,Fees too high,Joined on promo
8890,True,Online,Wales & NI,65+,Silver,6,Fees too high,Joined on promo
8896,False,Outbound,Wales & NI,35-44,Silver,3,Switched provider,No promo
8898,True,Comparison Site,London,55-64,Classic,4,Fees too high,Joined on promo
8901,True,Comparison Site,Scotland,18-24,Classic,1,Poor service,Joined on promo
8909,False,Outbound,North,45-54,Classic,2,Poor service,No promo
8911,False,Online,London,25-34,Classic,2,Unknown,No promo
8912,False,Branch,North,45-54,Silver,12,Unhappy with perks,No promo
8914,True,Online,Wales & NI,25-34,Gold,2,Fees too high,Joined on promo
8917,False,Broker/IFA,Midlands,45-54,Silver,1,Poor service,No promo
8919,False,Comparison Site,Scotland,25-34,Silver,5,Poor service,No promo
8922,True,Online,Midlands,25-34,Classic,2,Fees too high,Joined on promo
8924,True,Comparison Site,South East,65+,Silver,1,Poor service,Joined on promo
8927,False,Branch,Wales & NI,25-34,Gold,6,Switched provider,No promo
8929,True,Referral,London,55-64,Classic,7,Fees too high,Joined on promo
8931,False,Online,North,45-54,Classic,1,Moved abroad,No promo
8941,True,Comparison Site,London,25-34,Silver,8,Fees too high,Joined on promo
8944,False,Outbound,Scotland,35-44,Classic,8,Bereavement,No promo
8958,False,Online,London,55-64,Silver,10,Poor service,No promo
8960,True,Referral,South East,45-54,Gold,1,Fees too high,Joined on promo
8974,False,Online,South East,35-44,Silver,2,Fees too high,No promo
8983,False,Branch,North,45-54,Platinum,4,Unknown,No promo
8987,True,Comparison Site,London,25-34,Silver,7,Fees too high,Joined on promo
8988,False,Comparison Site,North,55-64,Classic,9,Switched provider,No promo
8989,False,Comparison Site,Wales & NI,18-24,Classic,1,Switched provider,No promo
8991,True,Comparison Site,Wales & NI,35-44,Classic,5,Fees too high,Joined on promo
8994,True,Outbound,Midlands,18-24,Silver,7,Fees too high,Joined on promo
8995,True,Comparison Site,South East,35-44,Classic,2,Fees too high,Joined on promo
8999,False,Online,South East,25-34,Classic,2,Unknown,No promo
9009,True,Comparison Site,South East,45-54,Classic,6,Fees too high,Joined on promo
9012,False,Branch,Scotland,45-54,Gold,5,Unhappy with perks,No promo
9015,True,Comparison Site,Midlands,65+,Classic,6,Fees too high,Joined on promo
9017,False,Comparison Site,South East,45-54,Classic,4,Switched provider,No promo
9024,True,Comparison Site,London,25-34,Classic,4,Poor service,Joined on promo
9026,True,Comparison Site,London,18-24,Silver,7,Switched provider,Joined on promo
9028,True,Comparison Site,London,45-54,Classic,7,Poor service,Joined on promo
9037,False,Branch,North,45-54,Gold,7,Switched provider,No promo
9046,False,Online,South East,65+,Classic,11,Moved abroad,No promo
9054,False,Online,Midlands,55-64,Gold,2,Poor service,No promo
9056,True,Outbound,South East,18-24,Gold,7,Poor service,Joined on promo
9059,True,Comparison Site,London,25-34,Classic,4,Fees too high,Joined on promo
9061,False,Branch,North,35-44,Silver,8,Unknown,No promo
9062,False,Online,Midlands,45-54,Classic,5,Poor service,No promo
9068,True,Online,Midlands,65+,Silver,8,Poor service,Joined on promo
9072,False,Online,North,55-64,Classic,6,Fees too high,No promo
9076,True,Comparison Site,Scotland,35-44,Classic,3,Fees too high,Joined on promo
9085,False,Comparison Site,London,25-34,Silver,3,Switched provider,No promo
9088,False,Branch,Midlands,25-34,Gold,8,Bereavement,No promo
9090,False,Online,South East,35-44,Silver,2,Moved abroad,No promo
9093,False,Online,North,55-64,Platinum,7,Unknown,No promo
9094,False,Online,Midlands,25-34,Classic,10,Switched provider,No promo
9097,False,Branch,North,35-44,Classic,3,Switched provider,No promo
9101,True,Comparison Site,North,18-24,Classic,6,Unknown,Joined on promo
9105,False,Broker/IFA,North,45-54,Silver,9,Poor service,No promo
9109,True,Comparison Site,North,35-44,Classic,8,Switched provider,Joined on promo
9111,False,Outbound,London,65+,Classic,1,Switched provider,No promo
9115,True,Online,North,18-24,Gold,7,Fees too high,Joined on promo
9130,True,Outbound,London,45-54,Classic,2,Fees too high,Joined on promo
9132,False,Branch,Wales & NI,35-44,Classic,5,Moved abroad,No promo
9134,True,Comparison Site,South East,35-44,Silver,3,Fees too high,Joined on promo
9135,False,Branch,Wales & NI,55-64,Gold,11,Unknown,No promo
9142,False,Comparison Site,North,65+,Silver,9,Fees too high,No promo
9147,False,Comparison Site,Scotland,55-64,Silver,2,Switched provider,No promo
9153,True,Comparison Site,London,35-44,Classic,3,Switched provider,Joined on promo
9155,True,Comparison Site,North,55-64,Classic,8,Unknown,Joined on promo
9165,True,Comparison Site,Wales & NI,35-44,Classic,2,Poor service,Joined on promo
9168,False,Comparison Site,Midlands,35-44,Classic,1,Poor service,No promo
9171,False,Referral,Scotland,25-34,Classic,6,Moved abroad,No promo
9176,False,Online,South East,45-54,Silver,11,Bereavement,No promo
9178,False,Comparison Site,North,18-24,Silver,2,Moved abroad,No promo
9182,False,Branch,North,25-34,Platinum,7,Unhappy with perks,No promo
9184,False,Online,Wales & NI,18-24,Classic,2,Poor service,No promo
9185,False,Outbound,London,35-44,Classic,3,Poor service,No promo
9189,False,Outbound,North,25-34,Silver,3,Fees too high,No promo
9200,False,Online,Scotland,65+,Silver,8,Poor service,No promo
9207,True,Comparison Site,South East,35-44,Silver,2,Fees too high,Joined on promo
9209,False,Comparison Site,Midlands,35-44,Classic,3,Switched provider,No promo
9210,False,Broker/IFA,South East,25-34,Gold,6,Unknown,No promo
9212,False,Online,North,55-64,Silver,2,Moved abroad,No promo
9213,True,Online,North,35-44,Gold,2,Fees too high,Joined on promo
9217,True,Online,London,25-34,Gold,8,Poor service,Joined on promo
9220,False,Comparison Site,Midlands,45-54,Classic,4,Poor service,No promo
9223,True,Referral,Midlands,25-34,Silver,6,Fees too high,Joined on promo
9235,True,Comparison Site,North,25-34,Classic,7,Fees too high,Joined on promo
9237,False,Branch,South East,25-34,Silver,3,Fees too high,No promo
9252,True,Outbound,South East,25-34,Classic,1,Switched provider,Joined on promo
9254,True,Comparison Site,London,45-54,Classic,4,Fees too high,Joined on promo
9256,False,Online,South East,45-54,Classic,5,Poor service,No promo
9258,False,Broker/IFA,Scotland,25-34,Gold,5,Switched provider,No promo
9260,True,Comparison Site,South East,35-44,Silver,4,Poor service,Joined on promo
9270,True,Online,North,65+,Silver,7,Poor service,Joined on promo
9274,False,Referral,North,65+,Silver,4,Poor service,No promo
9278,False,Referral,London,55-64,Silver,1,Fees too high,No promo
9279,True,Online,London,55-64,Silver,7,Fees too high,Joined on promo
9282,False,Comparison Site,Midlands,55-64,Classic,4,Fees too high,No promo
9287,False,Comparison Site,North,45-54,Classic,5,Fees too high,No promo
9302,True,Comparison Site,South East,35-44,Classic,3,Fees too high,Joined on promo
9313,False,Online,Wales & NI,18-24,Classic,3,Unknown,No promo
9317,False,Comparison Site,Midlands,45-54,Silver,6,Unknown,No promo
9318,False,Referral,North,45-54,Classic,11,Unhappy with perks,No promo
9323,True,Online,Midlands,55-64,Platinum,1,Fees too high,Joined on promo
9324,False,Online,Wales & NI,18-24,Silver,2,Unknown,No promo
9328,False,Comparison Site,North,18-24,Silver,1,Moved abroad,No promo
9335,False,Online,Midlands,35-44,Silver,1,Poor service,No promo
9344,True,Comparison Site,London,35-44,Classic,9,Fees too high,Joined on promo
9350,True,Outbound,North,25-34,Silver,2,Fees too high,Joined on promo
9354,True,Comparison Site,Scotland,35-44,Gold,9,Fees too high,Joined on promo
9357,True,Online,Midlands,35-44,Gold,9,Bereavement,Joined on promo
9359,True,Comparison Site,Scotland,18-24,Silver,2,Fees too high,Joined on promo
9365,False,Branch,Midlands,65+,Gold,8,Poor service,No promo
9372,False,Branch,North,18-24,Gold,8,Unhappy with perks,No promo
9378,True,Online,Scotland,25-34,Classic,2,Fees too high,Joined on promo
9381,False,Branch,Scotland,45-54,Gold,1,Unhappy with perks,No promo
9385,True,Comparison Site,Midlands,65+,Classic,1,Switched provider,Joined on promo
9386,False,Comparison Site,South East,45-54,Classic,1,Switched provider,No promo
9390,True,Comparison Site,South East,45-54,Silver,1,Switched provider,Joined on promo
9394,False,Branch,London,45-54,Gold,3,Unhappy with perks,No promo
9395,False,Online,Scotland,55-64,Classic,11,Poor service,No promo
9401,False,Online,North,25-34,Gold,2,Unhappy with perks,No promo
9405,False,Online,Midlands,45-54,Classic,2,Bereavement,No promo
9411,False,Comparison Site,London,35-44,Silver,2,Fees too high,No promo
9413,False,Comparison Site,London,35-44,Classic,11,Unknown,No promo
9421,False,Comparison Site,Scotland,18-24,Silver,11,Moved abroad,No promo
9424,False,Comparison Site,North,45-54,Silver,4,Unknown,No promo
9426,False,Online,Scotland,45-54,Classic,3,Poor service,No promo
9431,True,Comparison Site,London,35-44,Silver,1,Fees too high,Joined on promo
9446,True,Comparison Site,London,25-34,Classic,7,Fees too high,Joined on promo
9447,False,Comparison Site,Midlands,35-44,Classic,1,Switched provider,No promo
9455,True,Branch,Midlands,55-64,Gold,2,Switched provider,Joined on promo
9458,False,Outbound,London,35-44,Gold,5,Bereavement,No promo
9461,False,Broker/IFA,London,45-54,Classic,4,Fees too high,No promo
9463,True,Comparison Site,South East,55-64,Silver,1,Fees too high,Joined on promo
9465,False,Branch,Midlands,45-54,Classic,2,Poor service,No promo
9474,True,Comparison Site,South East,25-34,Classic,4,Fees too high,Joined on promo
9476,True,Referral,South East,25-34,Silver,10,Unhappy with perks,Joined on promo
9477,False,Outbound,London,65+,Classic,2,Unknown,No promo
9483,True,Comparison Site,South East,25-34,Gold,7,Fees too high,Joined on promo
9484,False,Comparison Site,South East,45-54,Silver,9,Switched provider,No promo
9492,False,Branch,London,35-44,Silver,3,Poor service,No promo
9494,False,Referral,South East,25-34,Gold,4,Poor service,No promo
9497,False,Comparison Site,Wales & NI,65+,Gold,8,Unhappy with perks,No promo
9498,False,Broker/IFA,South East,25-34,Gold,9,Unhappy with perks,No promo
9504,True,Comparison Site,South East,65+,Silver,8,Fees too high,Joined on promo
9512,False,Online,North,45-54,Classic,1,Poor service,No promo
9513,False,Comparison Site,Scotland,55-64,Classic,5,Fees too high,No promo
9520,True,Comparison Site,South East,55-64,Gold,2,Unhappy with perks,Joined on promo
9523,False,Online,Midlands,25-34,Classic,1,Poor service,No promo
9526,False,Comparison Site,North,25-34,Classic,1,Poor service,No promo
9530,True,Comparison Site,North,25-34,Silver,3,Unknown,Joined on promo
9537,True,Comparison Site,London,25-34,Silver,7,Fees too high,Joined on promo
9558,False,Comparison Site,South East,18-24,Classic,2,Moved abroad,No promo
9567,True,Online,Midlands,45-54,Silver,9,Fees too high,Joined on promo
9572,False,Comparison Site,North,65+,Silver,4,Switched provider,No promo
9573,True,Comparison Site,London,35-44,Gold,8,Fees too high,Joined on promo
9574,True,Online,North,45-54,Classic,2,Fees too high,Joined on promo
9580,False,Online,South East,35-44,Gold,11,Unhappy with perks,No promo
9581,False,Online,North,65+,Silver,6,Poor service,No promo
9585,False,Online,Midlands,18-24,Gold,2,Unhappy with perks,No promo
9591,True,Comparison Site,Midlands,65+,Classic,1,Fees too high,Joined on promo
9593,False,Branch,South East,55-64,Classic,7,Bereavement,No promo
9594,False,Comparison Site,London,18-24,Silver,1,Poor service,No promo
9596,False,Online,Scotland,35-44,Platinum,10,Switched provider,No promo
9597,True,Online,North,65+,Silver,11,Poor service,Joined on promo
9599,False,Outbound,London,35-44,Gold,10,Poor service,No promo
9600,False,Outbound,South East,35-44,Classic,1,Poor service,No promo
9611,False,Referral,North,45-54,Gold,5,Switched provider,No promo
9619,False,Outbound,Midlands,45-54,Classic,8,Moved abroad,No promo
9623,False,Online,London,35-44,Classic,2,Unknown,No promo
9625,False,Comparison Site,Midlands,35-44,Silver,2,Fees too high,No promo
9631,True,Outbound,Scotland,25-34,Classic,3,Unknown,Joined on promo
9634,True,Branch,South East,35-44,Silver,7,Poor service,Joined on promo
9636,True,Online,Scotland,65+,Classic,7,Fees too high,Joined on promo
9639,True,Comparison Site,Midlands,35-44,Classic,7,Fees too high,Joined on promo
9641,False,Branch,North,35-44,Classic,4,Poor service,No promo
9648,False,Comparison Site,Scotland,25-34,Classic,2,Bereavement,No promo
9652,False,Online,North,18-24,Silver,4,Poor service,No promo
9658,True,Outbound,London,35-44,Classic,1,Poor service,Joined on promo
9663,False,Referral,London,25-34,Classic,2,Poor service,No promo
9679,False,Comparison Site,London,18-24,Classic,3,Fees too high,No promo
9680,True,Comparison Site,Scotland,25-34,Silver,5,Switched provider,Joined on promo
9686,False,Referral,Scotland,35-44,Gold,6,Switched provider,No promo
9696,True,Comparison Site,Midlands,65+,Silver,7,Switched provider,Joined on promo
9698,True,Comparison Site,North,65+,Classic,4,Switched provider,Joined on promo
9716,False,Comparison Site,London,25-34,Silver,2,Bereavement,No promo
9727,False,Referral,Scotland,65+,Classic,9,Poor service,No promo
9728,False,Online,South East,35-44,Platinum,2,Unhappy with perks,No promo
9730,True,Online,Midlands,35-44,Platinum,1,Unhappy with perks,Joined on promo
9733,True,Comparison Site,South East,25-34,Classic,3,Fees too high,Joined on promo
9739,False,Comparison Site,South East,25-34,Classic,7,Poor service,No promo
9766,True,Comparison Site,Wales & NI,35-44,Classic,1,Unknown,Joined on promo
9769,False,Branch,South East,35-44,Classic,1,Poor service,No promo
9772,False,Outbound,Wales & NI,35-44,Classic,3,Switched provider,No promo
9773,False,Outbound,London,55-64,Classic,8,Switched provider,No promo
9777,True,Comparison Site,Wales & NI,35-44,Classic,2,Fees too high,Joined on promo
9780,True,Referral,Scotland,35-44,Platinum,5,Fees too high,Joined on promo
9786,False,Branch,London,25-34,Classic,9,Unknown,No promo
9796,False,Branch,Midlands,18-24,Classic,8,Unknown,No promo
9799,False,Online,South East,45-54,Classic,10,Unknown,No promo
9802,False,Online,London,25-34,Silver,6,Switched provider,No promo
9809,False,Branch,Midlands,35-44,Gold,1,Fees too high,No promo
9819,True,Comparison Site,London,35-44,Silver,7,Unknown,Joined on promo
9820,False,Referral,Wales & NI,55-64,Silver,8,Fees too high,No promo
9823,True,Comparison Site,London,25-34,Silver,5,Poor service,Joined on promo
9828,True,Referral,North,35-44,Classic,3,Switched provider,Joined on promo
9833,False,Comparison Site,Scotland,45-54,Classic,2,Switched provider,No promo
9835,False,Comparison Site,North,55-64,Silver,3,Unknown,No promo
9840,False,Outbound,North,25-34,Classic,2,Poor service,No promo
9843,False,Branch,North,25-34,Platinum,1,Poor service,No promo
9848,True,Comparison Site,South East,55-64,Classic,2,Fees too high,Joined on promo
9849,False,Outbound,London,25-34,Classic,2,Poor service,No promo
9853,False,Outbound,South East,45-54,Classic,5,Poor service,No promo
9857,True,Online,North,18-24,Silver,10,Moved abroad,Joined on promo
9858,True,Comparison Site,Midlands,65+,Classic,2,Fees too high,Joined on promo
9859,True,Comparison Site,Wales & NI,35-44,Classic,1,Fees too high,Joined on promo
9867,True,Online,North,65+,Silver,4,Fees too high,Joined on promo
9868,False,Online,South East,65+,Classic,3,Switched provider,No promo
9872,True,Comparison Site,London,25-34,Classic,7,Switched provider,Joined on promo
9885,True,Outbound,South East,55-64,Classic,7,Fees too high,Joined on promo
9889,True,Comparison Site,North,25-34,Silver,8,Switched provider,Joined on promo
9894,True,Comparison Site,London,35-44,Classic,1,Poor service,Joined on promo
9907,False,Online,Wales & NI,18-24,Silver,8,Poor service,No promo
9919,False,Outbound,Midlands,25-34,Classic,6,Unknown,No promo
9921,True,Comparison Site,South East,35-44,Classic,4,Poor service,Joined on promo
9922,False,Outbound,South East,25-34,Classic,1,Poor service,No promo
9930,False,Branch,London,18-24,Gold,4,Poor service,No promo
9945,True,Online,South East,35-44,Silver,9,Poor service,Joined on promo
9948,True,Outbound,Midlands,25-34,Silver,4,Fees too high,Joined on promo
9950,False,Online,North,65+,Classic,2,Unknown,No promo
9967,True,Comparison Site,South East,18-24,Classic,4,Fees too high,Joined on promo
9974,True,Referral,London,25-34,Platinum,10,Unknown,Joined on promo
9975,False,Online,London,25-34,Classic,1,Poor service,No promo
9976,False,Referral,London,35-44,Silver,1,Fees too high,No promo
9980,True,Outbound,South East,55-64,Silver,5,Fees too high,Joined on promo
9983,False,Branch,South East,45-54,Classic,4,Unknown,No promo
9996,True,Branch,London,45-54,Platinum,5,Poor service,Joined on promo
9997,False,Online,South East,45-54,Classic,1,Unknown,No promo
10000,False,Online,South East,65+,Silver,6,Unhappy with perks,No promo
10009,False,Online,South East,35-44,Silver,10,Unknown,No promo
10022,False,Comparison Site,London,25-34,Classic,3,Poor service,No promo
10033,False,Outbound,South East,18-24,Gold,4,Fees too high,No promo
10044,True,Outbound,North,25-34,Classic,7,Fees too high,Joined on promo
10045,False,Online,Wales & NI,18-24,Classic,5,Bereavement,No promo
10047,False,Comparison Site,London,25-34,Silver,4,Fees too high,No promo
10048,False,Outbound,North,35-44,Gold,2,Poor service,No promo
10049,True,Branch,Midlands,25-34,Gold,3,Fees too high,Joined on promo
10063,True,Comparison Site,South East,25-34,Silver,5,Fees too high,Joined on promo
10066,False,Outbound,Midlands,18-24,Silver,3,Unknown,No promo
10071,False,Comparison Site,Scotland,18-24,Classic,4,Switched provider,No promo
10077,False,Comparison Site,Midlands,25-34,Silver,10,Switched provider,No promo
10080,True,Comparison Site,Midlands,35-44,Classic,1,Unknown,Joined on promo
10083,False,Branch,Wales & NI,55-64,Gold,1,Unhappy with perks,No promo
10086,False,Branch,Midlands,45-54,Platinum,5,Switched provider,No promo
10087,True,Comparison Site,North,35-44,Silver,6,Fees too high,Joined on promo
10088,True,Comparison Site,South East,25-34,Classic,7,Fees too high,Joined on promo
10102,False,Branch,North,18-24,Gold,8,Poor service,No promo
10105,True,Comparison Site,London,55-64,Classic,4,Fees too high,Joined on promo
10110,False,Online,Midlands,65+,Classic,4,Poor service,No promo
10111,True,Comparison Site,North,45-54,Classic,6,Fees too high,Joined on promo
10113,True,Online,Midlands,45-54,Classic,8,Fees too high,Joined on promo
10114,False,Comparison Site,Scotland,35-44,Silver,1,Fees too high,No promo
10115,True,Comparison Site,North,25-34,Silver,7,Fees too high,Joined on promo
10120,False,Referral,Scotland,45-54,Gold,3,Poor service,No promo
10122,False,Comparison Site,Wales & NI,55-64,Classic,10,Fees too high,No promo
10129,True,Comparison Site,London,45-54,Classic,8,Poor service,Joined on promo
10132,True,Comparison Site,London,55-64,Classic,1,Fees too high,Joined on promo
10139,True,Comparison Site,South East,45-54,Classic,1,Fees too high,Joined on promo
10143,True,Comparison Site,Midlands,45-54,Classic,6,Unknown,Joined on promo
10144,True,Comparison Site,South East,55-64,Classic,5,Fees too high,Joined on promo
10150,False,Comparison Site,Scotland,18-24,Silver,6,Moved abroad,No promo
10155,True,Comparison Site,South East,35-44,Classic,7,Unknown,Joined on promo
10163,False,Outbound,London,35-44,Silver,1,Poor service,No promo
10165,True,Comparison Site,South East,55-64,Silver,4,Poor service,Joined on promo
10170,False,Outbound,North,25-34,Classic,8,Poor service,No promo
10183,False,Outbound,North,55-64,Gold,4,Unknown,No promo
10207,True,Comparison Site,London,65+,Silver,1,Switched provider,Joined on promo
10216,True,Comparison Site,North,65+,Classic,1,Fees too high,Joined on promo
10227,False,Referral,Midlands,45-54,Silver,2,Unknown,No promo
